,Nome,Turno,Modalidade,Mínimo,Máximo
356,ESTATÍSTICA,Matutino,4.2,"720,54","735,66"
357,ESTATÍSTICA,Matutino,"Amplaconcorrência","706,20","789,52"
358,FARMÁCIA,Matutino,1.1,"520,58","531,60"
359,FARMÁCIA,Matutino,1.2,"654,02","701,40"
360,FARMÁCIA,Matutino,2.1,"585,90","585,90"
361,FARMÁCIA,Matutino,2.2,"695,28","719,94"
362,FARMÁCIA,Matutino,3.1,"524,50","558,18"
363,FARMÁCIA,Matutino,3.2,"667,56","724,30"
364,FARMÁCIA,Matutino,4.1,"560,88","560,88"
365,FARMÁCIA,Matutino,4.2,"711,52","747,98"
366,FARMÁCIA,Matutino,"Amplaconcorrência","716,94","784,82"
367,FARMÁCIA,Noturno,1.1,"511,24","511,24"
368,FARMÁCIA,Noturno,1.2,"648,96","680,90"
369,FARMÁCIA,Noturno,2.1,"630,14","630,14"
370,FARMÁCIA,Noturno,2.2,"691,48","717,96"
371,FARMÁCIA,Noturno,3.1,"563,00","563,00"
372,FARMÁCIA,Noturno,3.2,"667,28","704,18"
373,FARMÁCIA,Noturno,4.1,"601,18","601,18"
374,FARMÁCIA,Noturno,4.2,"706,52","740,22"
375,FARMÁCIA,Noturno,"Amplaconcorrência","707,46","767,76"
376,FILOSOFIA,Matutino,1.1,"485,24","485,24"
377,FILOSOFIA,Matutino,1.2,"618,98","652,28"
378,FILOSOFIA,Matutino,2.2,"649,48","702,58"
379,FILOSOFIA,Matutino,3.1,"628,56","628,56"
380,FILOSOFIA,Matutino,3.2,"632,04","706,74"
381,FILOSOFIA,Matutino,4.2,"666,38","735,12"
382,FILOSOFIA,Matutino,"Amplaconcorrência","679,26","739,20"
383,FILOSOFIA,Noturno,1.1,"469,46","469,46"
384,FILOSOFIA,Noturno,1.2,"620,60","665,66"
385,FILOSOFIA,Noturno,2.2,"664,30","695,34"
386,FILOSOFIA,Noturno,3.1,"562,16","562,16"
387,FILOSOFIA,Noturno,3.2,"609,58","651,08"
388,FILOSOFIA,Noturno,4.2,"674,56","678,42"
389,FILOSOFIA,Noturno,"Amplaconcorrência","693,10","768,66"
390,FISIOTERAPIA,Matutino,1.1,"586,84","586,84"
391,FISIOTERAPIA,Matutino,1.2,"667,46","684,82"
392,FISIOTERAPIA,Matutino,2.1,"623,86","623,86"
393,FISIOTERAPIA,Matutino,2.2,"703,26","726,66"
394,FISIOTERAPIA,Matutino,3.1,"554,90","554,90"
395,FISIOTERAPIA,Matutino,3.2,"676,44","729,64"
396,FISIOTERAPIA,Matutino,4.1,"629,06","629,06"
397,FISIOTERAPIA,Matutino,4.2,"722,12","763,36"
398,FISIOTERAPIA,Matutino,"Amplaconcorrência","727,08","782,02"
399,FONOAUDIOLOGIA,Matutino,1.1,"535,10","535,10"
400,FONOAUDIOLOGIA,Matutino,1.2,"638,32","657,20"
401,FONOAUDIOLOGIA,Matutino,2.1,"553,34","553,34"
402,FONOAUDIOLOGIA,Matutino,2.2,"679,82","693,52"
403,FONOAUDIOLOGIA,Matutino,3.1,"537,18","537,18"
404,FONOAUDIOLOGIA,Matutino,3.2,"644,70","695,32"
405,FONOAUDIOLOGIA,Matutino,4.2,"677,84","710,88"
406,FONOAUDIOLOGIA,Matutino,"Amplaconcorrência","694,30","726,24"
407,FÍSICA,Matutino,1.1,"582,80","582,80"
408,FÍSICA,Matutino,1.2,"608,38","682,70"
409,FÍSICA,Matutino,2.2,"681,74","734,58"
410,FÍSICA,Matutino,3.1,"462,58","462,58"
411,FÍSICA,Matutino,3.2,"644,32","684,56"
412,FÍSICA,Matutino,4.1,"551,86","551,86"
413,FÍSICA,Matutino,4.2,"711,92","773,28"
414,FÍSICA,Matutino,"Amplaconcorrência","714,90","791,80"
415,FÍSICA,Noturno,1.2,"598,70","665,28"
416,FÍSICA,Noturno,2.2,"674,62","703,82"
417,FÍSICA,Noturno,3.2,"631,52","674,14"
418,FÍSICA,Noturno,4.2,"699,26","740,18"
419,FÍSICA,Noturno,"Amplaconcorrência","700,28","781,18"
420,GEOGRAFIA,Matutino,1.1,"475,68","475,68"
421,GEOGRAFIA,Matutino,1.2,"607,00","650,28"
422,GEOGRAFIA,Matutino,2.2,"655,70","692,60"
423,GEOGRAFIA,Matutino,3.1,"341,88","341,88"
424,GEOGRAFIA,Matutino,3.2,"605,90","627,64"
425,GEOGRAFIA,Matutino,4.2,"664,18","680,26"
426,GEOGRAFIA,Matutino,"Amplaconcorrência","676,90","738,30"
427,GEOGRAFIA,Noturno,1.1,"439,42","439,42"
428,GEOGRAFIA,Noturno,1.2,"600,08","644,68"
429,GEOGRAFIA,Noturno,2.2,"640,48","676,62"
430,GEOGRAFIA,Noturno,3.2,"606,04","637,30"
431,GEOGRAFIA,Noturno,4.1,"569,46","569,46"
432,GEOGRAFIA,Noturno,4.2,"652,62","704,88"
433,GEOGRAFIA,Noturno,"Amplaconcorrência","655,90","710,72"
434,GEOLOGIA,Matutino,1.1,"567,76","567,76"
435,GEOLOGIA,Matutino,1.2,"628,10","680,82"
436,GEOLOGIA,Matutino,2.2,"663,86","668,60"
437,GEOLOGIA,Matutino,3.2,"638,54","677,18"
438,GEOLOGIA,Matutino,4.2,"680,50","700,32"
439,GEOLOGIA,Matutino,"Amplaconcorrência","696,40","722,34"
440,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,1.1,"553,22","553,22"
441,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,1.2,"607,98","634,82"
442,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,2.1,"602,76","602,76"
443,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,2.2,"633,62","684,14"
444,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,3.2,"612,78","635,24"
445,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,4.1,"614,30","614,30"
446,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,4.2,"648,24","687,14"
447,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,"Amplaconcorrência","639,62","742,82"
448,GESTÃO PÚBLICA,Noturno,1.2,"619,76","682,88"
449,GESTÃO PÚBLICA,Noturno,2.1,"535,72","535,72"
450,GESTÃO PÚBLICA,Noturno,2.2,"654,08","685,74"
451,GESTÃO PÚBLICA,Noturno,3.1,"613,94","613,94"
452,GESTÃO PÚBLICA,Noturno,3.2,"625,62","669,14"
453,GESTÃO PÚBLICA,Noturno,4.1,"576,50","576,50"
454,GESTÃO PÚBLICA,Noturno,4.2,"675,70","703,22"
455,GESTÃO PÚBLICA,Noturno,"Amplaconcorrência","684,68","726,52"
456,HISTÓRIA,Matutino,1.1,"591,66","591,66"
457,HISTÓRIA,Matutino,1.2,"645,24","667,10"
458,HISTÓRIA,Matutino,2.2,"715,42","760,44"
459,HISTÓRIA,Matutino,3.1,"666,26","666,26"
460,HISTÓRIA,Matutino,3.2,"669,64","691,04"
461,HISTÓRIA,Matutino,4.2,"728,46","762,32"
462,HISTÓRIA,Matutino,"Amplaconcorrência","723,90","790,16"
463,HISTÓRIA,Noturno,1.1,"535,56","535,56"
464,HISTÓRIA,Noturno,1.2,"651,18","682,38"
465,HISTÓRIA,Noturno,2.2,"684,90","737,84"
466,HISTÓRIA,Noturno,3.1,"599,92","599,92"
467,HISTÓRIA,Noturno,3.2,"650,62","694,74"
468,HISTÓRIA,Noturno,4.2,"697,76","723,24"
469,HISTÓRIA,Noturno,"Amplaconcorrência","705,74","770,82"
470,JORNALISMO,Matutino,1.1,"568,56","568,56"
471,JORNALISMO,Matutino,1.2,"676,72","686,90"
472,JORNALISMO,Matutino,2.2,"721,20","753,94"
473,JORNALISMO,Matutino,3.1,"526,44","526,44"
474,JORNALISMO,Matutino,3.2,"714,40","736,12"
475,JORNALISMO,Matutino,4.2,"750,08","761,34"
476,JORNALISMO,Matutino,"Amplaconcorrência","761,94","788,96"
477,JORNALISMO,Noturno,1.1,"548,58","548,58"
478,JORNALISMO,Noturno,1.2,"660,30","698,02"
479,JORNALISMO,Noturno,2.2,"695,56","722,78"
480,JORNALISMO,Noturno,3.1,"561,24","561,24"
481,JORNALISMO,Noturno,3.2,"676,48","696,12"
482,JORNALISMO,Noturno,4.2,"722,98","731,92"
483,JORNALISMO,Noturno,"Amplaconcorrência","738,80","781,70"
484,LETRAS (Bacharelado),Matutino,1.2,"604,50","643,80"
485,LETRAS (Bacharelado),Matutino,2.2,"648,38","669,86"
486,LETRAS (Bacharelado),Matutino,3.2,"611,04","673,24"
487,LETRAS (Bacharelado),Matutino,4.1,"497,62","497,62"
488,LETRAS (Bacharelado),Matutino,4.2,"659,68","690,22"
489,LETRAS (Bacharelado),Matutino,"Amplaconcorrência","682,92","767,00"
490,LETRAS (Bacharelado),Noturno,1.1,"557,36","557,36"
491,LETRAS (Bacharelado),Noturno,1.2,"611,64","668,26"
492,LETRAS (Bacharelado),Noturno,2.1,"598,14","598,14"
493,LETRAS (Bacharelado),Noturno,2.2,"652,58","685,68"
494,LETRAS (Bacharelado),Noturno,3.1,"603,80","603,80"
495,LETRAS (Bacharelado),Noturno,3.2,"608,56","681,14"
496,LETRAS (Bacharelado),Noturno,4.2,"660,30","697,76"
497,LETRAS (Bacharelado),Noturno,"Amplaconcorrência","668,14","724,20"
498,LETRAS (Licenciatura),Matutino,1.1,"481,52","481,52"
499,LETRAS (Licenciatura),Matutino,1.2,"607,18","690,58"
500,LETRAS (Licenciatura),Matutino,2.1,"530,12","530,12"
501,LETRAS (Licenciatura),Matutino,2.2,"652,24","736,08"
502,LETRAS (Licenciatura),Matutino,3.2,"619,48","674,02"
503,LETRAS (Licenciatura),Matutino,4.1,"519,06","519,06"
504,LETRAS (Licenciatura),Matutino,4.2,"654,92","716,76"
505,LETRAS (Licenciatura),Matutino,"Amplaconcorrência","665,20","778,44"
506,LETRAS (Licenciatura),Noturno,1.1,"483,92","502,46"
507,LETRAS (Licenciatura),Noturno,1.2,"604,08","683,00"
508,LETRAS (Licenciatura),Noturno,2.1,"466,26","528,38"
509,LETRAS (Licenciatura),Noturno,2.2,"635,54","669,84"
510,LETRAS (Licenciatura),Noturno,3.2,"611,08","675,84"
511,LETRAS (Licenciatura),Noturno,4.1,"464,52","482,78"
512,LETRAS (Licenciatura),Noturno,4.2,"649,44","689,02"
513,LETRAS (Licenciatura),Noturno,"Amplaconcorrência","651,16","744,96"
514,MATEMÁTICA,Matutino,1.1,"535,30","535,30"
515,MATEMÁTICA,Matutino,1.2,"610,08","693,50"
516,MATEMÁTICA,Matutino,2.2,"671,32","693,00"
517,MATEMÁTICA,Matutino,3.2,"612,28","721,20"
518,MATEMÁTICA,Matutino,4.2,"681,16","723,66"
519,MATEMÁTICA,Matutino,"Amplaconcorrência","681,86","815,46"
520,MATEMÁTICA,Noturno,1.1,"461,50","461,50"
521,MATEMÁTICA,Noturno,1.2,"619,04","660,24"
522,MATEMÁTICA,Noturno,2.2,"663,34","685,60"
523,MATEMÁTICA,Noturno,3.1,"555,80","555,80"
524,MATEMÁTICA,Noturno,3.2,"622,40","690,48"
525,MATEMÁTICA,Noturno,4.2,"692,96","741,50"
526,MATEMÁTICA,Noturno,"Amplaconcorrência","675,16","772,38"
527,MATEMÁTICA COMPUTACIONAL,Matutino,1.1,"478,02","478,02"
528,MATEMÁTICA COMPUTACIONAL,Matutino,1.2,"661,36","679,08"
529,MATEMÁTICA COMPUTACIONAL,Matutino,2.2,"697,80","729,92"
530,MATEMÁTICA COMPUTACIONAL,Matutino,3.1,"597,46","597,46"
531,MATEMÁTICA COMPUTACIONAL,Matutino,3.2,"646,48","675,28"
532,MATEMÁTICA COMPUTACIONAL,Matutino,4.2,"730,00","751,92"
533,MATEMÁTICA COMPUTACIONAL,Matutino,"Amplaconcorrência","758,24","822,90"
534,MEDICINA,Integral,1.1,"694,34","716,42"
535,MEDICINA,Integral,1.2,"750,44","771,28"
536,MEDICINA,Integral,2.1,"718,02","747,68"
537,MEDICINA,Integral,2.2,"780,54","807,12"
538,MEDICINA,Integral,3.1,"694,94","733,10"
539,MEDICINA,Integral,3.2,"760,14","798,68"
540,MEDICINA,Integral,4.1,"770,86","783,72"
541,MEDICINA,Integral,4.2,"798,82","822,96"
542,MEDICINA,Integral,"Amplaconcorrência","813,76","836,50"
543,MEDICINA VETERINÁRIA,Matutino,1.1,"621,78","621,78"
544,MEDICINA VETERINÁRIA,Matutino,1.2,"673,32","702,82"
545,MEDICINA VETERINÁRIA,Matutino,2.1,"617,28","617,28"
546,MEDICINA VETERINÁRIA,Matutino,2.2,"715,20","734,16"
547,MEDICINA VETERINÁRIA,Matutino,3.1,"601,96","601,96"
548,MEDICINA VETERINÁRIA,Matutino,3.2,"696,30","723,86"
549,MEDICINA VETERINÁRIA,Matutino,4.1,"676,98","676,98"
550,MEDICINA VETERINÁRIA,Matutino,4.2,"727,94","749,36"
551,MEDICINA VETERINÁRIA,Matutino,"Amplaconcorrência","746,26","792,62"
552,MUSEOLOGIA,Matutino,1.2,"593,06","627,18"
553,MUSEOLOGIA,Matutino,2.2,"610,24","614,00"
554,MUSEOLOGIA,Matutino,3.2,"585,86","616,48"
555,MUSEOLOGIA,Matutino,4.2,"630,88","662,46"
556,MUSEOLOGIA,Matutino,"Amplaconcorrência","646,58","713,74"
557,NUTRIÇÃO,Matutino,1.1,"573,04","573,04"
558,NUTRIÇÃO,Matutino,1.2,"656,70","712,94"
559,NUTRIÇÃO,Matutino,2.1,"601,86","601,86"
560,NUTRIÇÃO,Matutino,2.2,"685,00","707,38"
561,NUTRIÇÃO,Matutino,3.1,"595,80","595,80"
562,NUTRIÇÃO,Matutino,3.2,"667,98","710,76"
563,NUTRIÇÃO,Matutino,4.1,"635,56","635,56"
564,NUTRIÇÃO,Matutino,4.2,"711,16","739,78"
565,NUTRIÇÃO,Matutino,"Amplaconcorrência","723,46","784,68"
566,ODONTOLOGIA,Matutino,1.1,"554,10","673,76"
567,ODONTOLOGIA,Matutino,1.2,"694,46","723,96"
568,ODONTOLOGIA,Matutino,2.1,"677,52","677,52"
569,ODONTOLOGIA,Matutino,2.2,"731,76","751,30"
570,ODONTOLOGIA,Matutino,3.1,"551,62","624,46"
571,ODONTOLOGIA,Matutino,3.2,"699,64","722,64"
572,ODONTOLOGIA,Matutino,4.1,"577,18","577,18"
573,ODONTOLOGIA,Matutino,4.2,"742,58","761,08"
574,ODONTOLOGIA,Matutino,"Amplaconcorrência","751,20","792,78"
575,PEDAGOGIA,Matutino,1.2,"609,70","660,08"
576,PEDAGOGIA,Matutino,2.1,"565,72","565,72"
577,PEDAGOGIA,Matutino,2.2,"636,50","667,14"
578,PEDAGOGIA,Matutino,3.1,"524,22","524,22"
579,PEDAGOGIA,Matutino,3.2,"615,60","644,50"
580,PEDAGOGIA,Matutino,4.1,"545,42","545,42"
581,PEDAGOGIA,Matutino,4.2,"646,90","673,12"
582,PEDAGOGIA,Matutino,"Amplaconcorrência","664,12","742,54"
583,PEDAGOGIA,Noturno,1.1,"489,82","489,82"
584,PEDAGOGIA,Noturno,1.2,"609,32","641,56"
585,PEDAGOGIA,Noturno,2.1,"513,44","513,44"
586,PEDAGOGIA,Noturno,2.2,"631,50","667,84"
587,PEDAGOGIA,Noturno,3.1,"564,68","564,68"
588,PEDAGOGIA,Noturno,3.2,"626,56","689,50"
589,PEDAGOGIA,Noturno,4.1,"477,78","477,78"
590,PEDAGOGIA,Noturno,4.2,"658,70","709,66"
591,PEDAGOGIA,Noturno,"Amplaconcorrência","650,10","752,22"
592,PSICOLOGIA,Matutino,1.1,"580,40","606,56"
593,PSICOLOGIA,Matutino,1.2,"687,20","709,50"
594,PSICOLOGIA,Matutino,2.1,"636,76","636,76"
595,PSICOLOGIA,Matutino,2.2,"720,18","761,46"
596,PSICOLOGIA,Matutino,3.1,"584,44","616,86"
597,PSICOLOGIA,Matutino,3.2,"694,80","736,80"
598,PSICOLOGIA,Matutino,4.1,"653,82","653,82"
599,PSICOLOGIA,Matutino,4.2,"734,60","763,32"
600,PSICOLOGIA,Matutino,"Amplaconcorrência","754,36","800,58"
601,PUBLICIDADE E PROPAGANDA,Matutino,1.1,"601,54","601,54"
602,PUBLICIDADE E PROPAGANDA,Matutino,1.2,"677,84","716,44"
603,PUBLICIDADE E PROPAGANDA,Matutino,2.2,"700,80","722,44"
604,PUBLICIDADE E PROPAGANDA,Matutino,3.1,"583,14","583,14"
605,PUBLICIDADE E PROPAGANDA,Matutino,3.2,"666,88","721,84"
606,PUBLICIDADE E PROPAGANDA,Matutino,4.2,"722,76","740,62"
607,PUBLICIDADE E PROPAGANDA,Matutino,"Amplaconcorrência","735,46","770,38"
608,QUÍMICA,Matutino,1.1,"537,86","537,86"
609,QUÍMICA,Matutino,1.2,"621,36","641,54"
610,QUÍMICA,Matutino,2.1,"560,60","560,60"
611,QUÍMICA,Matutino,2.2,"674,68","706,36"
612,QUÍMICA,Matutino,3.1,"409,92","409,92"
613,QUÍMICA,Matutino,3.2,"623,18","721,46"
614,QUÍMICA,Matutino,4.2,"710,16","763,20"
615,QUÍMICA,Matutino,"Amplaconcorrência","709,84","766,60"
616,QUÍMICA,Noturno,1.1,"528,90","528,90"
617,QUÍMICA,Noturno,1.2,"621,36","676,40"
618,QUÍMICA,Noturno,2.2,"660,04","677,60"
619,QUÍMICA,Noturno,3.2,"629,50","679,88"
620,QUÍMICA,Noturno,4.2,"684,40","725,48"
621,QUÍMICA,Noturno,"Amplaconcorrência","692,42","775,26"
622,QUÍMICA TECNOLÓGICA,Noturno,1.1,"490,62","490,62"
623,QUÍMICA TECNOLÓGICA,Noturno,1.2,"625,36","646,60"
624,QUÍMICA TECNOLÓGICA,Noturno,2.2,"672,74","690,42"
625,QUÍMICA TECNOLÓGICA,Noturno,3.1,"368,18","368,18"
626,QUÍMICA TECNOLÓGICA,Noturno,3.2,"617,78","632,00"
627,QUÍMICA TECNOLÓGICA,Noturno,4.2,"680,46","726,60"
628,QUÍMICA TECNOLÓGICA,Noturno,"Amplaconcorrência","684,56","744,18"
629,RADIOLOGIA,Noturno,1.1,"569,02","569,02"
630,RADIOLOGIA,Noturno,1.2,"626,38","654,82"
631,RADIOLOGIA,Noturno,2.1,"673,40","673,40"
632,RADIOLOGIA,Noturno,2.2,"645,48","700,64"
633,RADIOLOGIA,Noturno,3.1,"559,36","559,36"
634,RADIOLOGIA,Noturno,3.2,"622,96","655,26"
635,RADIOLOGIA,Noturno,4.1,"503,50","503,50"
636,RADIOLOGIA,Noturno,4.2,"646,78","681,16"
637,RADIOLOGIA,Noturno,"Amplaconcorrência","648,58","718,48"
638,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,1.2,"660,96","699,34"
639,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,2.1,"630,42","630,42"
640,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,2.2,"705,90","733,22"
641,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,3.1,"524,56","524,56"
642,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,3.2,"675,60","741,28"
643,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,4.2,"724,92","760,78"
644,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,"Amplaconcorrência","743,64","784,50"
645,RELAÇÕES PÚBLICAS,Matutino,1.1,"476,92","476,92"
646,RELAÇÕES PÚBLICAS,Matutino,1.2,"644,16","687,04"
647,RELAÇÕES PÚBLICAS,Matutino,2.2,"687,18","699,12"
648,RELAÇÕES PÚBLICAS,Matutino,3.1,"511,16","511,16"
649,RELAÇÕES PÚBLICAS,Matutino,3.2,"651,48","653,76"
650,RELAÇÕES PÚBLICAS,Matutino,4.2,"704,86","714,90"
651,RELAÇÕES PÚBLICAS,Matutino,"Amplaconcorrência","719,10","734,54"
652,SISTEMAS DE INFORMAÇÃO,Noturno,1.1,"522,82","522,82"
653,SISTEMAS DE INFORMAÇÃO,Noturno,1.2,"674,86","712,54"
654,SISTEMAS DE INFORMAÇÃO,Noturno,2.1,"605,64","605,64"
655,SISTEMAS DE INFORMAÇÃO,Noturno,2.2,"717,70","736,86"
656,SISTEMAS DE INFORMAÇÃO,Noturno,3.1,"565,90","565,90"
657,SISTEMAS DE INFORMAÇÃO,Noturno,3.2,"699,48","744,28"
658,SISTEMAS DE INFORMAÇÃO,Noturno,4.1,"556,98","556,98"
659,SISTEMAS DE INFORMAÇÃO,Noturno,4.2,"738,38","767,70"
660,SISTEMAS DE INFORMAÇÃO,Noturno,"Amplaconcorrência","744,42","781,34"
661,TERAPIA OCUPACIONAL,Matutino,1.1,"460,08","460,08"
662,TERAPIA OCUPACIONAL,Matutino,1.2,"631,06","661,50"
663,TERAPIA OCUPACIONAL,Matutino,2.1,"543,06","543,06"
664,TERAPIA OCUPACIONAL,Matutino,2.2,"666,92","715,84"
665,TERAPIA OCUPACIONAL,Matutino,3.1,"513,18","513,18"
666,TERAPIA OCUPACIONAL,Matutino,3.2,"630,26","659,74"
667,TERAPIA OCUPACIONAL,Matutino,4.1,"577,84","577,84"
668,TERAPIA OCUPACIONAL,Matutino,4.2,"670,74","705,00"
669,TERAPIA OCUPACIONAL,Matutino,"Amplaconcorrência","672,74","727,90"
670,TURISMO,Matutino,1.2,"603,26","634,34"
671,TURISMO,Matutino,2.2,"630,50","646,90"
672,TURISMO,Matutino,3.1,"463,82","463,82"
673,TURISMO,Matutino,3.2,"606,40","627,92"
674,TURISMO,Matutino,4.1,"559,38","559,38"
675,TURISMO,Matutino,4.2,"648,60","680,10"
676,TURISMO,Matutino,"Amplaconcorrência","650,66","708,92"
677,ZOOTECNIA,Matutino,1.1,"526,26","526,26"
678,ZOOTECNIA,Matutino,1.2,"591,48","630,98"
679,ZOOTECNIA,Matutino,2.2,"622,36","636,70"
680,ZOOTECNIA,Matutino,3.1,"494,06","494,06"
681,ZOOTECNIA,Matutino,3.2,"595,62","650,50"
682,ZOOTECNIA,Matutino,4.2,"626,86","646,20"
683,ZOOTECNIA,Matutino,"Amplaconcorrência","643,94","689,36"
684,"Mínimogeral","Máximogeral",,,
685,334.68,845.0,,,
