,Nome,Turno,Modalidade,Mínimo,Máximo
355,ENGENHARIA METALÚRGICA,Matutino,4.2,"719,60","724,82"
356,ENGENHARIA METALÚRGICA,Matutino,"Amplaconcorrência","715,84","771,16"
357,ENGENHARIA QUÍMICA,Matutino,1.1,"563,58","563,58"
358,ENGENHARIA QUÍMICA,Matutino,1.2,"697,98","736,10"
359,ENGENHARIA QUÍMICA,Matutino,2.1,"507,96","507,96"
360,ENGENHARIA QUÍMICA,Matutino,2.2,"738,62","746,68"
361,ENGENHARIA QUÍMICA,Matutino,3.1,"657,16","657,16"
362,ENGENHARIA QUÍMICA,Matutino,3.2,"726,98","760,98"
363,ENGENHARIA QUÍMICA,Matutino,4.1,"557,54","557,54"
364,ENGENHARIA QUÍMICA,Matutino,4.2,"759,16","780,14"
365,ENGENHARIA QUÍMICA,Matutino,"Amplaconcorrência","774,32","820,04"
366,ESTATÍSTICA,Matutino,1.2,"651,26","674,74"
367,ESTATÍSTICA,Matutino,2.2,"674,06","689,06"
368,ESTATÍSTICA,Matutino,3.1,"537,50","537,50"
369,ESTATÍSTICA,Matutino,3.2,"659,46","676,04"
370,ESTATÍSTICA,Matutino,4.2,"702,40","715,48"
371,ESTATÍSTICA,Matutino,"Amplaconcorrência","719,16","795,32"
372,FARMÁCIA,Matutino,1.1,"598,24","612,50"
373,FARMÁCIA,Matutino,1.2,"672,16","723,34"
374,FARMÁCIA,Matutino,2.1,"599,40","599,40"
375,FARMÁCIA,Matutino,2.2,"695,14","709,62"
376,FARMÁCIA,Matutino,3.1,"541,96","601,58"
377,FARMÁCIA,Matutino,3.2,"677,46","738,58"
378,FARMÁCIA,Matutino,4.1,"642,24","642,24"
379,FARMÁCIA,Matutino,4.2,"715,54","751,20"
380,FARMÁCIA,Matutino,"Amplaconcorrência","728,16","783,34"
381,FARMÁCIA,Noturno,1.1,"605,14","605,14"
382,FARMÁCIA,Noturno,1.2,"666,62","700,08"
383,FARMÁCIA,Noturno,2.1,"552,44","552,44"
384,FARMÁCIA,Noturno,2.2,"694,78","714,24"
385,FARMÁCIA,Noturno,3.1,"542,50","542,50"
386,FARMÁCIA,Noturno,3.2,"673,48","718,34"
387,FARMÁCIA,Noturno,4.1,"619,20","619,20"
388,FARMÁCIA,Noturno,4.2,"696,04","730,64"
389,FARMÁCIA,Noturno,"Amplaconcorrência","719,00","783,60"
390,FILOSOFIA,Matutino,1.2,"640,16","696,16"
391,FILOSOFIA,Matutino,2.2,"685,32","701,30"
392,FILOSOFIA,Matutino,3.1,"569,00","569,00"
393,FILOSOFIA,Matutino,3.2,"626,14","689,14"
394,FILOSOFIA,Matutino,4.2,"692,52","716,02"
395,FILOSOFIA,Matutino,"Amplaconcorrência","704,38","763,34"
396,FILOSOFIA,Noturno,1.1,"488,02","488,02"
397,FILOSOFIA,Noturno,1.2,"639,06","654,30"
398,FILOSOFIA,Noturno,2.2,"663,36","690,52"
399,FILOSOFIA,Noturno,3.1,"511,50","511,50"
400,FILOSOFIA,Noturno,3.2,"639,62","676,10"
401,FILOSOFIA,Noturno,4.2,"676,48","684,66"
402,FILOSOFIA,Noturno,"Amplaconcorrência","698,02","730,10"
403,FISIOTERAPIA,Matutino,1.1,"618,66","618,66"
404,FISIOTERAPIA,Matutino,1.2,"680,90","712,88"
405,FISIOTERAPIA,Matutino,2.1,"560,30","560,30"
406,FISIOTERAPIA,Matutino,2.2,"707,56","714,34"
407,FISIOTERAPIA,Matutino,3.1,"609,24","609,24"
408,FISIOTERAPIA,Matutino,3.2,"692,80","710,50"
409,FISIOTERAPIA,Matutino,4.1,"621,64","621,64"
410,FISIOTERAPIA,Matutino,4.2,"713,46","739,48"
411,FISIOTERAPIA,Matutino,"Amplaconcorrência","735,32","770,56"
412,FONOAUDIOLOGIA,Matutino,1.1,"630,34","630,34"
413,FONOAUDIOLOGIA,Matutino,1.2,"657,84","675,92"
414,FONOAUDIOLOGIA,Matutino,2.1,"626,18","626,18"
415,FONOAUDIOLOGIA,Matutino,2.2,"688,30","696,40"
416,FONOAUDIOLOGIA,Matutino,3.1,"570,94","570,94"
417,FONOAUDIOLOGIA,Matutino,3.2,"671,88","679,58"
418,FONOAUDIOLOGIA,Matutino,4.2,"698,84","739,30"
419,FONOAUDIOLOGIA,Matutino,"Amplaconcorrência","706,60","771,16"
420,FÍSICA,Matutino,1.1,"530,06","530,06"
421,FÍSICA,Matutino,1.2,"640,38","707,34"
422,FÍSICA,Matutino,2.2,"685,36","741,22"
423,FÍSICA,Matutino,3.1,"495,54","495,54"
424,FÍSICA,Matutino,3.2,"671,12","743,34"
425,FÍSICA,Matutino,4.1,"549,42","549,42"
426,FÍSICA,Matutino,4.2,"717,68","754,96"
427,FÍSICA,Matutino,"Amplaconcorrência","732,46","801,94"
428,FÍSICA,Noturno,1.1,"569,82","569,82"
429,FÍSICA,Noturno,1.2,"653,52","674,04"
430,FÍSICA,Noturno,2.2,"681,50","705,82"
431,FÍSICA,Noturno,3.1,"508,72","508,72"
432,FÍSICA,Noturno,3.2,"651,52","685,00"
433,FÍSICA,Noturno,4.2,"705,32","736,22"
434,FÍSICA,Noturno,"Amplaconcorrência","715,66","751,44"
435,GEOGRAFIA,Matutino,1.1,"467,74","467,74"
436,GEOGRAFIA,Matutino,1.2,"650,00","696,82"
437,GEOGRAFIA,Matutino,2.2,"666,72","705,08"
438,GEOGRAFIA,Matutino,3.1,"517,30","517,30"
439,GEOGRAFIA,Matutino,3.2,"651,56","667,10"
440,GEOGRAFIA,Matutino,4.2,"691,72","744,20"
441,GEOGRAFIA,Matutino,"Amplaconcorrência","701,54","759,82"
442,GEOGRAFIA,Noturno,1.1,"528,82","528,82"
443,GEOGRAFIA,Noturno,1.2,"631,72","648,50"
444,GEOGRAFIA,Noturno,2.1,"507,28","507,28"
445,GEOGRAFIA,Noturno,2.2,"651,86","688,16"
446,GEOGRAFIA,Noturno,3.1,"536,10","536,10"
447,GEOGRAFIA,Noturno,3.2,"646,76","711,40"
448,GEOGRAFIA,Noturno,4.1,"592,88","592,88"
449,GEOGRAFIA,Noturno,4.2,"666,40","683,28"
450,GEOGRAFIA,Noturno,"Amplaconcorrência","673,92","715,08"
451,GEOLOGIA,Matutino,1.1,"577,66","577,66"
452,GEOLOGIA,Matutino,1.2,"669,68","678,72"
453,GEOLOGIA,Matutino,2.2,"695,28","713,40"
454,GEOLOGIA,Matutino,3.1,"595,70","595,70"
455,GEOLOGIA,Matutino,3.2,"687,88","724,40"
456,GEOLOGIA,Matutino,4.2,"708,32","711,36"
457,GEOLOGIA,Matutino,"Amplaconcorrência","714,76","763,82"
458,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,1.1,"548,88","548,88"
459,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,1.2,"632,42","674,26"
460,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,2.1,"615,42","615,42"
461,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,2.2,"643,06","675,92"
462,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,3.1,"517,96","517,96"
463,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,3.2,"636,04","658,52"
464,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,4.1,"522,94","522,94"
465,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,4.2,"652,62","698,46"
466,GESTÃO DE SERVIÇOS DE SAÚDE,Noturno,"Amplaconcorrência","664,30","740,50"
467,GESTÃO PÚBLICA,Noturno,1.1,"578,82","578,82"
468,GESTÃO PÚBLICA,Noturno,1.2,"649,04","673,02"
469,GESTÃO PÚBLICA,Noturno,2.1,"563,38","563,38"
470,GESTÃO PÚBLICA,Noturno,2.2,"665,32","696,24"
471,GESTÃO PÚBLICA,Noturno,3.2,"661,20","692,20"
472,GESTÃO PÚBLICA,Noturno,4.1,"574,98","574,98"
473,GESTÃO PÚBLICA,Noturno,4.2,"694,48","732,50"
474,GESTÃO PÚBLICA,Noturno,"Amplaconcorrência","698,90","752,18"
475,HISTÓRIA,Matutino,1.1,"424,58","424,58"
476,HISTÓRIA,Matutino,1.2,"691,14","701,84"
477,HISTÓRIA,Matutino,2.2,"699,02","720,04"
478,HISTÓRIA,Matutino,3.1,"524,64","524,64"
479,HISTÓRIA,Matutino,3.2,"689,04","725,30"
480,HISTÓRIA,Matutino,4.2,"717,24","745,20"
481,HISTÓRIA,Matutino,"Amplaconcorrência","735,20","804,38"
482,HISTÓRIA,Noturno,1.1,"552,42","552,42"
483,HISTÓRIA,Noturno,1.2,"664,24","668,98"
484,HISTÓRIA,Noturno,2.2,"687,36","693,42"
485,HISTÓRIA,Noturno,3.1,"581,18","581,18"
486,HISTÓRIA,Noturno,3.2,"681,38","715,70"
487,HISTÓRIA,Noturno,4.2,"708,48","724,80"
488,HISTÓRIA,Noturno,"Amplaconcorrência","717,78","765,40"
489,JORNALISMO,Matutino,1.1,"616,50","616,50"
490,JORNALISMO,Matutino,1.2,"694,74","716,98"
491,JORNALISMO,Matutino,2.2,"699,86","706,94"
492,JORNALISMO,Matutino,3.1,"621,08","621,08"
493,JORNALISMO,Matutino,3.2,"681,72","714,12"
494,JORNALISMO,Matutino,4.2,"704,54","727,36"
495,JORNALISMO,Matutino,"Amplaconcorrência","746,10","761,08"
496,JORNALISMO,Noturno,1.1,"543,38","543,38"
497,JORNALISMO,Noturno,1.2,"684,16","687,70"
498,JORNALISMO,Noturno,2.2,"695,74","725,26"
499,JORNALISMO,Noturno,3.1,"543,96","543,96"
500,JORNALISMO,Noturno,3.2,"686,90","731,54"
501,JORNALISMO,Noturno,4.2,"708,90","734,48"
502,JORNALISMO,Noturno,"Amplaconcorrência","737,42","776,92"
503,LETRAS (Bacharelado),Matutino,1.1,"468,98","468,98"
504,LETRAS (Bacharelado),Matutino,1.2,"636,76","678,38"
505,LETRAS (Bacharelado),Matutino,2.1,"537,78","537,78"
506,LETRAS (Bacharelado),Matutino,2.2,"662,14","711,64"
507,LETRAS (Bacharelado),Matutino,3.2,"645,52","692,98"
508,LETRAS (Bacharelado),Matutino,4.1,"614,94","614,94"
509,LETRAS (Bacharelado),Matutino,4.2,"679,08","725,08"
510,LETRAS (Bacharelado),Matutino,"Amplaconcorrência","711,38","777,26"
511,LETRAS (Bacharelado),Noturno,1.1,"563,08","563,08"
512,LETRAS (Bacharelado),Noturno,1.2,"638,14","669,04"
513,LETRAS (Bacharelado),Noturno,2.1,"581,54","581,54"
514,LETRAS (Bacharelado),Noturno,2.2,"646,18","692,88"
515,LETRAS (Bacharelado),Noturno,3.1,"617,00","617,00"
516,LETRAS (Bacharelado),Noturno,3.2,"637,04","671,54"
517,LETRAS (Bacharelado),Noturno,4.1,"598,28","598,28"
518,LETRAS (Bacharelado),Noturno,4.2,"666,18","707,16"
519,LETRAS (Bacharelado),Noturno,"Amplaconcorrência","681,42","747,30"
520,LETRAS (Licenciatura),Matutino,1.2,"642,28","698,60"
521,LETRAS (Licenciatura),Matutino,2.1,"496,64","496,64"
522,LETRAS (Licenciatura),Matutino,2.2,"659,24","701,22"
523,LETRAS (Licenciatura),Matutino,3.2,"656,18","741,06"
524,LETRAS (Licenciatura),Matutino,4.1,"554,72","554,72"
525,LETRAS (Licenciatura),Matutino,4.2,"695,66","738,78"
526,LETRAS (Licenciatura),Matutino,"Amplaconcorrência","706,46","810,50"
527,LETRAS (Licenciatura),Noturno,1.1,"474,96","566,50"
528,LETRAS (Licenciatura),Noturno,1.2,"630,16","668,96"
529,LETRAS (Licenciatura),Noturno,2.1,"517,94","593,40"
530,LETRAS (Licenciatura),Noturno,2.2,"644,88","677,76"
531,LETRAS (Licenciatura),Noturno,3.1,"474,24","579,08"
532,LETRAS (Licenciatura),Noturno,3.2,"637,04","679,50"
533,LETRAS (Licenciatura),Noturno,4.1,"507,64","553,70"
534,LETRAS (Licenciatura),Noturno,4.2,"667,02","712,60"
535,LETRAS (Licenciatura),Noturno,"Amplaconcorrência","674,76","730,36"
536,MATEMÁTICA,Matutino,1.1,"564,24","564,24"
537,MATEMÁTICA,Matutino,1.2,"646,56","687,78"
538,MATEMÁTICA,Matutino,2.1,"556,06","556,06"
539,MATEMÁTICA,Matutino,2.2,"680,58","734,54"
540,MATEMÁTICA,Matutino,3.2,"654,04","710,42"
541,MATEMÁTICA,Matutino,4.1,"503,16","503,16"
542,MATEMÁTICA,Matutino,4.2,"698,68","744,60"
543,MATEMÁTICA,Matutino,"Amplaconcorrência","705,40","784,68"
544,MATEMÁTICA,Noturno,1.1,"584,30","584,30"
545,MATEMÁTICA,Noturno,1.2,"654,96","681,42"
546,MATEMÁTICA,Noturno,2.2,"678,70","719,48"
547,MATEMÁTICA,Noturno,3.1,"464,18","464,18"
548,MATEMÁTICA,Noturno,3.2,"673,00","693,70"
549,MATEMÁTICA,Noturno,4.2,"697,12","744,36"
550,MATEMÁTICA,Noturno,"Amplaconcorrência","699,98","780,46"
551,MATEMÁTICA COMPUTACIONAL,Matutino,1.2,"662,26","670,66"
552,MATEMÁTICA COMPUTACIONAL,Matutino,2.2,"697,20","706,66"
553,MATEMÁTICA COMPUTACIONAL,Matutino,3.1,"531,78","531,78"
554,MATEMÁTICA COMPUTACIONAL,Matutino,3.2,"673,08","708,74"
555,MATEMÁTICA COMPUTACIONAL,Matutino,4.2,"729,64","750,84"
556,MATEMÁTICA COMPUTACIONAL,Matutino,"Amplaconcorrência","743,36","766,00"
557,MEDICINA,Integral,1.1,"705,30","726,42"
558,MEDICINA,Integral,1.2,"753,78","777,76"
559,MEDICINA,Integral,2.1,"732,00","759,04"
560,MEDICINA,Integral,2.2,"772,96","799,36"
561,MEDICINA,Integral,3.1,"701,32","712,64"
562,MEDICINA,Integral,3.2,"759,38","798,50"
563,MEDICINA,Integral,4.1,"769,22","802,64"
564,MEDICINA,Integral,4.2,"785,52","816,00"
565,MEDICINA,Integral,"Amplaconcorrência","810,46","849,34"
566,MEDICINA VETERINÁRIA,Matutino,1.1,"605,34","605,34"
567,MEDICINA VETERINÁRIA,Matutino,1.2,"697,34","730,68"
568,MEDICINA VETERINÁRIA,Matutino,2.1,"620,34","620,34"
569,MEDICINA VETERINÁRIA,Matutino,2.2,"716,56","733,76"
570,MEDICINA VETERINÁRIA,Matutino,3.1,"602,80","602,80"
571,MEDICINA VETERINÁRIA,Matutino,3.2,"709,10","728,68"
572,MEDICINA VETERINÁRIA,Matutino,4.1,"667,84","667,84"
573,MEDICINA VETERINÁRIA,Matutino,4.2,"733,90","759,86"
574,MEDICINA VETERINÁRIA,Matutino,"Amplaconcorrência","747,28","799,90"
575,MUSEOLOGIA,Matutino,1.1,"502,14","502,14"
576,MUSEOLOGIA,Matutino,1.2,"619,04","630,40"
577,MUSEOLOGIA,Matutino,2.2,"648,98","660,08"
578,MUSEOLOGIA,Matutino,3.1,"476,44","476,44"
579,MUSEOLOGIA,Matutino,3.2,"627,62","649,68"
580,MUSEOLOGIA,Matutino,4.2,"652,06","662,84"
581,MUSEOLOGIA,Matutino,"Amplaconcorrência","666,20","720,62"
582,NUTRIÇÃO,Matutino,1.1,"573,92","573,92"
583,NUTRIÇÃO,Matutino,1.2,"665,48","679,98"
584,NUTRIÇÃO,Matutino,2.1,"575,30","575,30"
585,NUTRIÇÃO,Matutino,2.2,"698,82","711,48"
586,NUTRIÇÃO,Matutino,3.1,"544,26","544,26"
587,NUTRIÇÃO,Matutino,3.2,"674,92","724,24"
588,NUTRIÇÃO,Matutino,4.1,"689,72","689,72"
589,NUTRIÇÃO,Matutino,4.2,"707,32","721,80"
590,NUTRIÇÃO,Matutino,"Amplaconcorrência","728,92","776,62"
591,ODONTOLOGIA,Matutino,1.1,"606,90","644,82"
592,ODONTOLOGIA,Matutino,1.2,"714,40","745,02"
593,ODONTOLOGIA,Matutino,2.1,"682,90","682,90"
594,ODONTOLOGIA,Matutino,2.2,"724,98","740,18"
595,ODONTOLOGIA,Matutino,3.1,"641,98","658,68"
596,ODONTOLOGIA,Matutino,3.2,"718,42","740,40"
597,ODONTOLOGIA,Matutino,4.1,"640,74","640,74"
598,ODONTOLOGIA,Matutino,4.2,"738,84","764,46"
599,ODONTOLOGIA,Matutino,"Amplaconcorrência","754,60","779,48"
600,PEDAGOGIA,Matutino,1.1,"602,22","602,22"
601,PEDAGOGIA,Matutino,1.2,"637,34","653,06"
602,PEDAGOGIA,Matutino,2.1,"535,82","535,82"
603,PEDAGOGIA,Matutino,2.2,"654,38","667,10"
604,PEDAGOGIA,Matutino,3.1,"519,50","519,50"
605,PEDAGOGIA,Matutino,3.2,"638,90","663,32"
606,PEDAGOGIA,Matutino,4.1,"546,88","546,88"
607,PEDAGOGIA,Matutino,4.2,"668,78","712,06"
608,PEDAGOGIA,Matutino,"Amplaconcorrência","683,08","761,32"
609,PEDAGOGIA,Noturno,1.1,"550,02","550,02"
610,PEDAGOGIA,Noturno,1.2,"633,72","665,96"
611,PEDAGOGIA,Noturno,2.1,"648,86","648,86"
612,PEDAGOGIA,Noturno,2.2,"654,74","669,70"
613,PEDAGOGIA,Noturno,3.1,"556,46","556,46"
614,PEDAGOGIA,Noturno,3.2,"637,40","661,78"
615,PEDAGOGIA,Noturno,4.1,"531,54","531,54"
616,PEDAGOGIA,Noturno,4.2,"666,02","731,80"
617,PEDAGOGIA,Noturno,"Amplaconcorrência","674,06","716,12"
618,PSICOLOGIA,Matutino,1.1,"594,58","615,62"
619,PSICOLOGIA,Matutino,1.2,"692,44","726,62"
620,PSICOLOGIA,Matutino,2.1,"662,02","662,02"
621,PSICOLOGIA,Matutino,2.2,"712,66","725,74"
622,PSICOLOGIA,Matutino,3.1,"612,20","655,26"
623,PSICOLOGIA,Matutino,3.2,"703,26","737,82"
624,PSICOLOGIA,Matutino,4.1,"802,74","802,74"
625,PSICOLOGIA,Matutino,4.2,"735,02","770,38"
626,PSICOLOGIA,Matutino,"Amplaconcorrência","756,62","814,00"
627,PUBLICIDADE E PROPAGANDA,Matutino,1.1,"564,80","564,80"
628,PUBLICIDADE E PROPAGANDA,Matutino,1.2,"688,54","719,46"
629,PUBLICIDADE E PROPAGANDA,Matutino,2.2,"707,76","715,12"
630,PUBLICIDADE E PROPAGANDA,Matutino,3.1,"554,94","554,94"
631,PUBLICIDADE E PROPAGANDA,Matutino,3.2,"705,66","751,58"
632,PUBLICIDADE E PROPAGANDA,Matutino,4.2,"732,96","746,60"
633,PUBLICIDADE E PROPAGANDA,Matutino,"Amplaconcorrência","739,24","788,36"
634,QUÍMICA,Matutino,1.1,"540,56","540,56"
635,QUÍMICA,Matutino,1.2,"648,84","697,90"
636,QUÍMICA,Matutino,2.1,"509,30","509,30"
637,QUÍMICA,Matutino,2.2,"685,90","697,48"
638,QUÍMICA,Matutino,3.1,"429,44","429,44"
639,QUÍMICA,Matutino,3.2,"648,12","734,08"
640,QUÍMICA,Matutino,4.2,"717,26","750,26"
641,QUÍMICA,Matutino,"Amplaconcorrência","723,68","768,58"
642,QUÍMICA,Noturno,1.1,"468,56","468,56"
643,QUÍMICA,Noturno,1.2,"645,02","688,06"
644,QUÍMICA,Noturno,2.2,"666,62","696,94"
645,QUÍMICA,Noturno,3.1,"533,78","533,78"
646,QUÍMICA,Noturno,3.2,"672,42","703,22"
647,QUÍMICA,Noturno,4.2,"688,92","723,26"
648,QUÍMICA,Noturno,"Amplaconcorrência","696,58","727,16"
649,QUÍMICA TECNOLÓGICA,Noturno,1.1,"432,08","432,08"
650,QUÍMICA TECNOLÓGICA,Noturno,1.2,"652,32","676,96"
651,QUÍMICA TECNOLÓGICA,Noturno,2.2,"670,94","702,84"
652,QUÍMICA TECNOLÓGICA,Noturno,3.1,"502,18","502,18"
653,QUÍMICA TECNOLÓGICA,Noturno,3.2,"671,38","695,18"
654,QUÍMICA TECNOLÓGICA,Noturno,4.2,"694,32","721,72"
655,QUÍMICA TECNOLÓGICA,Noturno,"Amplaconcorrência","703,14","746,30"
656,RADIOLOGIA,Noturno,1.1,"543,36","543,36"
657,RADIOLOGIA,Noturno,1.2,"639,68","666,54"
658,RADIOLOGIA,Noturno,2.1,"555,90","555,90"
659,RADIOLOGIA,Noturno,2.2,"647,24","665,10"
660,RADIOLOGIA,Noturno,3.1,"552,44","552,44"
661,RADIOLOGIA,Noturno,3.2,"637,50","653,14"
662,RADIOLOGIA,Noturno,4.1,"613,76","613,76"
663,RADIOLOGIA,Noturno,4.2,"659,50","707,46"
664,RADIOLOGIA,Noturno,"Amplaconcorrência","671,78","714,26"
665,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,1.1,"542,38","542,38"
666,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,1.2,"693,24","705,98"
667,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,2.1,"593,36","593,36"
668,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,2.2,"697,38","705,66"
669,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,3.1,"458,86","458,86"
670,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,3.2,"700,90","732,58"
671,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,4.2,"728,58","757,04"
672,RELAÇÕES ECONÔMICAS INTERNACIONAIS,Noturno,"Amplaconcorrência","746,44","781,18"
673,RELAÇÕES PÚBLICAS,Matutino,1.1,"541,32","541,32"
674,RELAÇÕES PÚBLICAS,Matutino,1.2,"685,96","693,92"
675,RELAÇÕES PÚBLICAS,Matutino,2.2,"697,42","701,18"
676,RELAÇÕES PÚBLICAS,Matutino,3.1,"453,70","453,70"
677,RELAÇÕES PÚBLICAS,Matutino,3.2,"689,86","695,08"
678,RELAÇÕES PÚBLICAS,Matutino,4.2,"723,12","730,36"
679,RELAÇÕES PÚBLICAS,Matutino,"Amplaconcorrência","737,34","768,26"
680,SISTEMAS DE INFORMAÇÃO,Noturno,1.1,"589,68","589,68"
681,SISTEMAS DE INFORMAÇÃO,Noturno,1.2,"685,18","720,70"
682,SISTEMAS DE INFORMAÇÃO,Noturno,2.1,"654,68","654,68"
683,SISTEMAS DE INFORMAÇÃO,Noturno,2.2,"705,68","722,76"
684,SISTEMAS DE INFORMAÇÃO,Noturno,3.1,"619,92","619,92"
685,SISTEMAS DE INFORMAÇÃO,Noturno,3.2,"705,64","737,04"
686,SISTEMAS DE INFORMAÇÃO,Noturno,4.1,"632,76","632,76"
687,SISTEMAS DE INFORMAÇÃO,Noturno,4.2,"728,70","759,34"
688,SISTEMAS DE INFORMAÇÃO,Noturno,"Amplaconcorrência","732,94","765,64"
689,TERAPIA OCUPACIONAL,Matutino,1.1,"532,88","532,88"
690,TERAPIA OCUPACIONAL,Matutino,1.2,"643,06","732,84"
691,TERAPIA OCUPACIONAL,Matutino,2.1,"554,44","554,44"
692,TERAPIA OCUPACIONAL,Matutino,2.2,"662,24","680,38"
693,TERAPIA OCUPACIONAL,Matutino,3.1,"560,98","560,98"
694,TERAPIA OCUPACIONAL,Matutino,3.2,"651,56","662,44"
695,TERAPIA OCUPACIONAL,Matutino,4.1,"531,82","531,82"
696,TERAPIA OCUPACIONAL,Matutino,4.2,"678,58","701,14"
697,TERAPIA OCUPACIONAL,Matutino,"Amplaconcorrência","690,04","747,90"
698,TURISMO,Matutino,1.1,"524,06","524,06"
699,TURISMO,Matutino,1.2,"626,10","664,86"
700,TURISMO,Matutino,2.1,"525,04","525,04"
701,TURISMO,Matutino,2.2,"658,22","681,02"
702,TURISMO,Matutino,3.1,"504,52","504,52"
703,TURISMO,Matutino,3.2,"641,04","680,64"
704,TURISMO,Matutino,4.1,"538,34","538,34"
705,TURISMO,Matutino,4.2,"670,08","691,80"
706,TURISMO,Matutino,"Amplaconcorrência","674,58","741,24"
707,ZOOTECNIA,Matutino,1.1,"575,14","575,14"
708,ZOOTECNIA,Matutino,1.2,"620,44","636,52"
709,,,,,
710,,,,,
711,,,,,
712,,,,,
713,,,,,
714,,,,,
715,,,,,
716,,,,,
717,,,,,
718,,,,,
